suite	core	model	case	opcode	mnemonic	mode	legality	status	detail	failure_class
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$35	AND	zero page,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$36	ROL	zero page,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$37	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$38	SEC	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$39	AND	absolute,Y	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$3A	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$3B	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$3C	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$3D	AND	absolute,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$3E	ROL	absolute,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$3F	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$40	RTI	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$41	EOR	(zero page,X)	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$42	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$43	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$44	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$45	EOR	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$46	LSR	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$47	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$48	PHA	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$49	EOR	immediate	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$4A	LSR	accumulator	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$4B	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$4C	JMP	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$4D	EOR	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$4E	LSR	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$4F	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$50	BVC	relative	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$51	EOR	(zero page),Y	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$52	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$53	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$54	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$55	EOR	zero page,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$56	LSR	zero page,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$57	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$58	CLI	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$59	EOR	absolute,Y	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$5A	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$5B	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$5C	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$5D	EOR	absolute,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$5E	LSR	absolute,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$5F	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$60	RTS	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$61	ADC	(zero page,X)	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$62	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$63	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$64	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$65	ADC	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$66	ROR	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$67	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$68	PLA	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$69	ADC	immediate	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$6A	ROR	accumulator	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$6B	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$6C	JMP	indirect	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$6D	ADC	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$6E	ROR	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$6F	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$70	BVS	relative	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$71	ADC	(zero page),Y	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$72	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$73	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$74	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$75	ADC	zero page,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$76	ROR	zero page,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$77	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$78	SEI	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$79	ADC	absolute,Y	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$7A	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$7B	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$7C	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$7D	ADC	absolute,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$7E	ROR	absolute,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$7F	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$80	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$81	STA	(zero page,X)	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$82	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$83	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$84	STY	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$85	STA	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$86	STX	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$87	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$88	DEY	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$89	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$8A	TXA	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$8B	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$8C	STY	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$8D	STA	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$8E	STX	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$8F	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$90	BCC	relative	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$91	STA	(zero page),Y	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$92	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$93	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$94	STY	zero page,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$95	STA	zero page,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$96	STX	zero page,Y	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$97	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$98	TYA	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$99	STA	absolute,Y	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$9A	TXS	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$9B	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$9C	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$9D	STA	absolute,X	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$9E	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$9F	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A0	LDY	immediate	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A1	LDA	(zero page,X)	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A2	LDX	immediate	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A3	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A4	LDY	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A5	LDA	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A6	LDX	zero page	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A7	???	illegal	illegal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A8	TAY	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$A9	LDA	immediate	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$AA	TAX	implied	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$AB	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$AC	LDY	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$AD	LDA	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
opcode_sweep	Peddle	nmos	prefixed_nmi_before_target	$AE	LDX	absolute	legal	fail	NMI was not accepted before prefixed target opcode	synthetic_boundary
