suite	core	model	case	opcode	mnemonic	mode	legality	status	detail
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A7	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: LAX zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A8	TAY	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A9	LDA	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$AA	TAX	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$AB	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$AC	LDY	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$AD	LDA	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$AE	LDX	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$AF	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: LAX abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B0	BCS	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B1	LDA	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B2	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B3	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: LAX (zp),Y indirect indexed without page cross
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B4	LDY	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B5	LDA	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B6	LDX	zero page,Y	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B7	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: LAX zp,Y zero page,Y with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B8	CLV	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$B9	LDA	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$BA	TSX	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$BB	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=2
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$BC	LDY	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$BD	LDA	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$BE	LDX	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$BF	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: LAX abs,Y absolute,Y without page cross
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C0	CPY	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C1	CMP	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C2	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP #imm immediate
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C3	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: DCP (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C4	CPY	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C5	CMP	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C6	DEC	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C7	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: DCP zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C8	INY	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$C9	CMP	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$CA	DEX	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$CB	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: AXS #imm immediate
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$CC	CPY	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$CD	CMP	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$CE	DEC	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$CF	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: DCP abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D0	BNE	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D1	CMP	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D2	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D3	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: DCP (zp),Y indirect indexed
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D4	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D5	CMP	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D6	DEC	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D7	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: DCP zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D8	CLD	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$D9	CMP	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$DA	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$DB	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: DCP abs,Y absolute,Y
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$DC	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP abs,X absolute,X without page cross
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$DD	CMP	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$DE	DEC	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$DF	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: DCP abs,X absolute,X
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E0	CPX	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E1	SBC	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E2	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP #imm immediate
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E3	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: ISC (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E4	CPX	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E5	SBC	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E6	INC	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E7	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: ISC zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E8	INX	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$E9	SBC	immediate	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$EA	NOP	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$EB	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SBC #imm immediate
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$EC	CPX	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$ED	SBC	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$EE	INC	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$EF	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: ISC abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F0	BEQ	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F1	SBC	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F2	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F3	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: ISC (zp),Y indirect indexed
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F4	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F5	SBC	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F6	INC	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F7	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: ISC zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F8	SED	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$F9	SBC	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$FA	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$FB	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: ISC abs,Y absolute,Y
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$FC	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP abs,X absolute,X without page cross
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$FD	SBC	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$FE	INC	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$FF	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: ISC abs,X absolute,X
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$00	BRK	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$01	ORA	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$02	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$03	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$04	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$05	ORA	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$06	ASL	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$07	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$08	PHP	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$09	ORA	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$0A	ASL	accumulator	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$0B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$0C	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$0D	ORA	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$0E	ASL	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$0F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$10	BPL	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$11	ORA	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$12	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$13	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO (zp),Y indirect indexed
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$14	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$15	ORA	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$16	ASL	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$17	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$18	CLC	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$19	ORA	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$1A	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$1B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO abs,Y absolute,Y
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$1C	???	illegal	illegal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$1D	ORA	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$1E	ASL	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$1F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO abs,X absolute,X
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$20	JSR	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$21	AND	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$22	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$23	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$24	BIT	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$25	AND	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$26	ROL	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$27	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$28	PLP	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$29	AND	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$2A	ROL	accumulator	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$2B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$2C	BIT	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$2D	AND	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$2E	ROL	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$2F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$30	BMI	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$31	AND	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$32	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$33	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA (zp),Y indirect indexed
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$34	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$35	AND	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$36	ROL	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$37	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$38	SEC	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$39	AND	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$3A	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$3B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA abs,Y absolute,Y
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$3C	???	illegal	illegal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$3D	AND	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$3E	ROL	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$3F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA abs,X absolute,X
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$40	RTI	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$41	EOR	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$42	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$43	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$44	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$45	EOR	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$46	LSR	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$47	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$48	PHA	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$49	EOR	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$4A	LSR	accumulator	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$4B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$4C	JMP	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$4D	EOR	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$4E	LSR	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$4F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_irq	$50	BVC	relative	legal	pass	testcases pass=3 fail=0 skip=0
